instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ002142,0.0247726644575966,0.875,,SZ002142,宁波银行,2026-03-09,-0.005066495,0.016782727,-0.30188748,0.009816287,0.5849042,0.001899944,0.11320831,-0.012982839,-0.7735834,1.0050923,1.0149586,0.9980904,1.0065892,1.0280036,0.9930313,0.98503023,0.93250734,0.89521223,1.0115111,1.0045296,1.0069622,0.98656166,0.943868,0.0087117,0.015020685,0.019477515,0.037640594,0.051711712,-0.0053684292,0.0024503649,0.0002168604,0.003145003,0.0026798209,0.94935495,0.24394588,0.0043387185,0.54104185,0.8190937,-0.00077426527,-0.015556224,-0.009022327,-0.03216422,-0.022922717,1.0333437,1.0369151,1.047657,1.047657,1.047657,0.99362755,0.9792418,0.96557224,0.8993431,0.8675336,1.0180926,1.0180926,1.0271777,1.0180926,0.9986579,1.0071235,0.9913021,0.9913021,0.9621628,0.89392173,0.2,0.5,0.45,0.6333333,0.81666666,0.16044945,0.35992822,0.41941714,0.6786748,0.7354203,0.2,0.5,0.25,0.5,0.75,0.8,0.2,0.1,0.033333335,0.11666667,-0.6,0.3,0.15,0.46666667,0.6333333,0.854791,0.74366695,0.2910335,-0.39329365,0.1645176,0.27800736,0.45543554,0.352626,0.45227072,0.43989757,0.0,0.3,0.35,0.43333334,0.41666666,0.8,0.6,0.6,0.53333336,0.53333336,-0.8,-0.3,-0.25,-0.1,-0.11666667,0.0,0.5444082,0.5340777,0.58357316,0.58178896,1.0,0.45559177,0.46592227,0.41642687,0.41821104,-1.0,0.088816434,0.06815545,0.16714628,0.1635779,1.1135958,1.1217121,1.3753136,1.7010058,1.5363032,0.21602131,0.30279374,0.49750704,0.69346267,0.68434614,0.57015485,1.4852307,1.115594,1.2212238,1.4104007,0.07153358,0.5555469,0.42997932,0.42356527,0.5022235,0.92846644,0.44445312,0.5700207,0.57643473,0.4977765,-0.8569328,0.111093745,-0.14004137,-0.15286945,0.004446987
SZ002916,0.024580380179948395,0.625,,SZ002916,深南电路,2026-03-09,0.017956948,0.071109325,0.25252593,0.013487598,0.18967411,0.03966478,0.5578,0.04413413,0.6206518,0.9823598,1.0132496,0.9433947,0.96911496,1.1359141,0.921214,0.91571236,0.912039,0.7643734,1.039506,1.0637085,0.99598837,0.982482,0.92084366,0.024255041,0.049891606,0.08002715,0.07173661,0.09104942,-0.014041841,-0.0050332984,0.010144257,0.0047396417,0.0043810154,0.83788437,0.09329574,0.5623852,0.33830696,0.70614684,-0.011422302,-0.041058734,-0.09235883,-0.051206823,-0.05008359,1.1405317,1.1590033,1.1590033,1.1590033,1.1590033,0.9433947,0.9408489,0.86926436,0.86926436,0.7148574,1.0533817,1.1223907,1.0533817,1.0442232,0.97516745,1.0272194,1.029819,0.9191596,0.91475827,0.8637435,0.2,0.1,0.55,0.6666667,0.8333333,0.28713673,0.27114332,0.4512189,0.4512189,0.64200217,0.2,0.5,0.75,0.8333333,0.9166667,1.0,0.1,0.25,0.5,0.033333335,-0.8,0.4,0.5,0.33333334,0.8833333,-0.2232881,0.32291436,0.34959358,0.22149873,0.06846683,0.07730431,0.42020282,0.5504349,0.46092212,0.45088118,0.2,0.5,0.45,0.46666667,0.48333332,0.8,0.5,0.55,0.53333336,0.51666665,-0.6,0.0,-0.1,-0.06666667,-0.033333335,0.0073507247,0.6011783,0.5743657,0.54441684,0.5687888,0.99264926,0.39882174,0.4256343,0.45558318,0.43121117,-0.9852986,0.20235655,0.1487314,0.08883365,0.13757768,0.7728254,0.9684347,0.93357974,1.0071421,0.9984831,0.2078331,0.25639063,0.36734384,0.32954225,0.3112356,1.1257076,1.132862,1.4239246,1.0986927,1.0865363,0.45156088,0.5671924,0.5039849,0.47418204,0.5119255,0.5484391,0.4328076,0.49601504,0.52581793,0.4880745,-0.09687822,0.1343848,0.007969898,-0.05163591,0.023850994
SH601601,0.0227541318718742,0.875,,SH601601,中国太保,2026-03-09,-0.0036515004,0.027647419,-0.13207382,0.0033907518,0.122642614,0.020605167,0.74528354,0.013562915,0.49056712,1.0036649,1.007068,0.97931933,0.9949373,1.046832,1.1228327,1.1923513,1.1568627,0.9162211,1.0239831,1.0523092,1.1067898,1.1224761,1.1105304,0.016932685,0.036619946,0.06261512,0.058084298,0.07570339,-0.008151022,-0.011592835,-0.009964871,-0.0048518595,0.0011578912,0.57931197,0.9186611,0.8864476,0.5407551,0.07135176,-0.0076810988,-0.00014142161,-0.012123526,-0.052124124,-0.14468822,1.0673267,1.1314346,1.2088813,1.2253721,1.266694,0.97931933,0.97931933,0.97931933,0.97931933,0.91145957,1.0330254,1.0783341,1.1710582,1.1710582,1.1761141,1.013612,1.0251824,1.042651,1.0640739,1.0348728,0.2,0.1,0.05,0.033333335,0.1,0.23498818,0.13595401,0.09008758,0.084049776,0.24924509,0.2,0.1,0.05,0.3,0.38333333,1.0,1.0,1.0,1.0,0.016666668,-0.8,-0.9,-0.95,-0.7,0.36666667,0.16337663,-0.26357487,-0.65294147,-0.17404215,0.1711611,-0.70493084,-0.6839442,-0.5403347,-0.11843912,0.46520475,0.2,0.1,0.25,0.3,0.4,0.8,0.9,0.75,0.7,0.5833333,-0.6,-0.8,-0.5,-0.4,-0.18333334,0.17673396,0.086244635,0.1598854,0.33526215,0.53890145,0.823266,0.91375536,0.8401146,0.6647378,0.46109858,-0.64653206,-0.8275107,-0.6802292,-0.3294757,0.077802844,1.0477855,1.0308245,0.8697753,1.0015068,1.0108085,0.25252455,0.21737711,0.24934879,0.35465875,0.3822221,0.9933931,0.87633884,0.9238068,1.1815823,1.4007946,0.39805838,0.59634584,0.49747285,0.48781946,0.51529187,0.6019416,0.40365413,0.5025271,0.5121805,0.48470816,-0.2038832,0.19269173,-0.005054266,-0.024361046,0.030583683
SZ000895,0.02218363217579956,0.75,,SZ000895,双汇发展,2026-03-09,0.0051508187,0.020603368,0.24999888,0.009565859,0.4642862,0.0058866898,0.28571492,0.0014716494,0.07142761,0.99487555,1.0095168,0.98901904,1.0026659,0.9663255,0.96669376,0.93996495,0.9377683,0.9992636,0.9843361,0.97357345,0.96985936,0.96003085,0.96454424,0.01321688,0.014517613,0.014378071,0.01853246,0.018215325,0.0063323798,0.0040866765,0.0014515731,0.0017473424,-0.0001901205,0.5738733,0.72637606,0.3567341,0.6889562,0.033226445,0.0029991874,0.008036523,0.016350718,0.0146326935,0.04106429,1.0095168,1.0095168,1.0095168,1.0095168,1.0095168,0.9634025,0.9557106,0.93082446,0.92276806,0.92276806,0.99736905,0.9832415,0.97708815,0.9748889,0.97913766,0.97320265,0.96185845,0.96185845,0.9402596,0.94165885,1.0,1.0,1.0,1.0,1.0,0.793625,0.8231275,0.8790628,0.89029425,0.89029425,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.1,0.2,0.6,0.8,0.5,0.9,0.8,0.4,0.50230145,0.79758257,-0.0007708376,-0.32177988,-0.4358594,0.6965494,0.41082287,0.2620023,0.44354275,0.07455144,0.6,0.6,0.55,0.5,0.45,0.4,0.4,0.45,0.5,0.55,0.2,0.2,0.1,0.0,-0.1,0.8333336,0.7513901,0.72289294,0.6545569,0.5009901,0.16666636,0.2486099,0.27710703,0.34544313,0.4990099,0.6666673,0.5027802,0.4457859,0.30911377,0.0019801764,0.88193065,0.72585344,0.7383356,0.82750297,0.7620778,0.15521687,0.20006575,0.2398226,0.26862198,0.24606101,0.93198276,1.2581015,1.0854932,0.9757969,1.0336229,0.66404045,0.6823409,0.50307095,0.52022195,0.5217804,0.33595952,0.31765908,0.49692905,0.47977802,0.47821963,0.32808095,0.36468184,0.0061419094,0.040443942,0.04356074
SH600585,0.021693718942949677,1.0,,SH600585,海螺水泥,2026-03-09,-0.014823672,0.03405449,-0.43529275,0.005208385,0.15294269,0.014022432,0.41176456,-0.0060096253,-0.17647086,1.0150467,1.0203335,0.9857666,0.99899703,1.0601609,1.0028584,0.9971415,0.9007512,0.926411,1.0170046,1.0312304,1.0205942,1.003193,0.9554233,0.012645165,0.02286391,0.024819983,0.03590102,0.054957435,-0.004194645,-0.0040908996,0.0015747352,0.0030919602,0.0027969796,0.27509418,0.29345948,0.14088999,0.5748519,0.78999716,-0.0086152805,-0.012821407,-0.035554253,-0.04802646,-0.03793421,1.0642786,1.0951581,1.0951581,1.0951581,1.0951581,0.9857666,0.9857666,0.9491615,0.8946593,0.88367516,1.0272685,1.045217,1.0329322,1.0272685,1.017563,1.0068071,1.0124444,1.0057834,0.9676394,0.90233326,0.2,0.1,0.15,0.4,0.7,0.18128985,0.13011457,0.34821707,0.5253934,0.55004376,0.2,0.2,0.6,0.73333335,0.8666667,1.0,1.0,0.05,0.033333335,0.16666667,-0.8,-0.8,0.55,0.7,0.7,-0.6337694,0.73267186,0.25179365,0.054207917,0.60488623,-0.38290617,0.69468874,0.5200182,0.6533361,0.47520125,0.2,0.4,0.35,0.43333334,0.48333332,0.8,0.6,0.65,0.56666666,0.5,-0.6,-0.2,-0.3,-0.13333334,-0.016666668,0.2112314,0.49373734,0.5034483,0.584018,0.54566455,0.7887686,0.50626266,0.49655166,0.415982,0.45433545,-0.5775372,-0.012525307,0.0068966527,0.16803598,0.09132909,0.8172773,1.039809,1.045242,1.1507362,0.86763704,0.14140977,0.49152938,0.4424598,0.5115167,0.47782236,0.66243464,1.3745224,1.24789,1.2698741,1.6726779,0.3861363,0.54196846,0.48273638,0.50723153,0.51487195,0.6138637,0.4580315,0.51726365,0.49276847,0.48512802,-0.22772743,0.08393698,-0.03452725,0.014463048,0.029743966
SZ002415,0.021199181263065765,0.875,,SZ002415,海康威视,2026-03-09,0.017967984,0.024501787,0.73333365,0.00097999,0.039996676,0.0055538127,0.2266697,0.022541808,0.92000663,0.98234916,1.0009627,0.97689337,0.9893867,1.0,1.0391564,1.005457,0.9948662,0.9736845,0.9856282,1.0012558,1.0192596,1.0202861,0.99055755,0.013394898,0.021149302,0.025058817,0.022396717,0.03786595,0.008053642,-0.004868249,-0.0029573177,-0.00096037536,0.0015621256,0.9037448,0.48569646,0.48746434,0.14250003,0.5190796,-0.0017354784,0.020651346,0.008834984,-0.0063606114,-0.036640268,1.0038577,1.0555273,1.061618,1.061618,1.061618,0.9611756,0.9611756,0.9611756,0.9611756,0.9181628,0.9976932,1.0152153,1.0427514,1.0403799,1.0283042,0.97240716,0.9842834,0.99942327,0.99987334,0.9557824,1.0,0.55,0.275,0.25,0.575,0.9096174,0.41148555,0.38653386,0.38653386,0.5704721,0.2,0.1,0.35,0.56666666,0.78333336,0.4,0.7,0.85,0.9,0.15,-0.2,-0.6,-0.5,-0.33333334,0.6333333,-0.66866136,-0.113295846,0.09388794,0.27272087,0.5865551,-0.54535955,-0.5300016,-0.12399219,0.49214953,0.43751672,0.6,0.3,0.5,0.53333336,0.51666665,0.4,0.7,0.5,0.46666667,0.48333332,0.2,-0.4,0.0,0.06666667,0.033333335,0.5,0.29797038,0.4842818,0.50833315,0.5220434,0.5,0.70202965,0.51571816,0.49166688,0.47795656,0.0,-0.40405926,-0.031436365,0.01666625,0.044086847,1.076486,1.1333423,1.2317327,1.4787756,1.2830205,0.42780894,0.3429208,0.39115673,0.7285078,0.6774272,1.311982,1.1429747,1.061632,1.9367561,1.8738909,0.45889747,0.5307344,0.44698852,0.4817075,0.5100664,0.5411025,0.46926555,0.5530115,0.5182925,0.48993358,-0.082205035,0.061468873,-0.10602297,-0.036584966,0.020132832
SH601939,0.020541197327835083,0.75,,SH601939,建设银行,2026-03-09,0.011160712,0.02343756,0.47618917,0.008928624,0.38095367,0.0033482227,0.14285715,0.0055803102,0.23809265,0.9889625,1.0088301,0.9856512,0.99785227,0.96150446,0.96017706,0.96238947,0.98805314,1.020354,0.9883186,0.9715487,0.97216815,0.9710472,0.98775077,0.0073349783,0.01867171,0.015120691,0.014444726,0.021820858,0.004336269,0.005612762,0.0007638557,0.00026903,-0.0007700887,0.8737251,0.82831705,0.089319736,0.026883421,0.37987238,0.0030088616,0.0031938758,0.020575205,0.02505184,0.03496685,1.0088301,1.0088301,1.0088301,1.0088301,1.0298554,0.95470816,0.9405302,0.9405302,0.9405302,0.9405302,0.9922124,0.9874336,0.98716813,0.9867256,1.0110619,0.98230094,0.9541593,0.9573452,0.9590266,0.96238947,1.0,1.0,1.0,1.0,0.65833336,0.83684844,0.87071615,0.87071615,0.87071615,0.66576767,1.0,1.0,1.0,1.0,0.33333334,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.5,0.25,0.16666667,-0.5833333,-0.2162302,0.5499213,0.19060153,0.049810387,-0.34808964,0.83336484,0.60449916,0.22570367,0.1458355,0.10670368,0.8,0.5,0.55,0.5,0.45,0.0,0.4,0.4,0.46666667,0.5,0.8,0.1,0.15,0.033333335,-0.05,1.0,0.81249964,0.62318826,0.52662706,0.4773175,0.0,0.18750036,0.37681174,0.47337297,0.5226825,1.0,0.6249993,0.24637648,0.053254094,-0.04536496,0.91123897,0.7480075,0.7117291,0.730526,0.666665,0.32064062,0.2846177,0.22693509,0.1996899,0.19041193,1.3666059,1.4484727,1.073041,1.0279297,1.0073994,0.5719436,0.56914425,0.5324871,0.5185769,0.51604974,0.42805645,0.43085575,0.4675129,0.48142305,0.48395026,0.1438871,0.13828848,0.06497417,0.03715387,0.032099493
SZ300760,0.020034860336521233,0.75,,SZ300760,迈瑞医疗,2026-03-09,-0.0040111565,0.02311976,-0.17349473,0.013816103,0.59758854,0.005292501,0.22891675,-0.01253476,-0.5421665,1.0040274,1.017899,0.9946862,1.0037036,1.0275252,1.0390779,1.0586168,1.1253704,1.1158772,0.9984329,1.0194435,1.0388669,1.0541866,1.0864685,0.013901955,0.02457353,0.027383296,0.033168092,0.0428896,0.0013310625,-0.006614639,-0.003892674,-0.003401193,-0.0018810763,0.022918442,0.66418445,0.7072821,0.8149355,0.58669,-0.001094993,0.010322417,-0.0018864343,-0.0048692455,-0.030976677,1.0283382,1.062725,1.0823196,1.1347911,1.1976616,0.9816328,0.9816328,0.9816328,0.9816328,0.9816328,1.0101261,1.0423427,1.0586368,1.0818021,1.119142,0.9850821,0.99711686,1.0133809,1.0367672,1.050781,0.6,0.3,0.15,0.1,0.05,0.39325643,0.22649764,0.18241903,0.119922906,0.08502194,0.2,0.3,0.2,0.033333335,0.46666667,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.6,-0.75,-0.93333334,-0.51666665,0.27970976,-0.43999583,-0.3095678,0.19621031,0.23123111,0.4428492,0.20720284,0.1897898,0.08618789,0.2565031,0.4,0.5,0.4,0.33333334,0.41666666,0.6,0.5,0.6,0.6666667,0.5833333,-0.2,0.0,-0.2,-0.33333334,-0.16666667,0.34760875,0.33558744,0.36286718,0.32709894,0.42337078,0.65239125,0.66441256,0.6371328,0.67290103,0.5766292,-0.30478254,-0.3288251,-0.27426565,-0.3458021,-0.15325844,1.2274601,1.1080279,1.0528892,1.2205614,1.2809197,0.28178492,0.29534975,0.265585,0.39091992,0.54773515,0.65819293,0.9778225,0.99367684,0.94602627,1.2353251,0.33549726,0.48128322,0.47368175,0.46255356,0.5064139,0.66450274,0.51871675,0.52631825,0.53744644,0.49358612,-0.3290055,-0.037433565,-0.052636497,-0.0748929,0.012827772
SH688012,0.019602382597186076,0.75,,SH688012,中微公司,2026-03-09,-0.010061196,0.03657499,-0.27508405,0.0,0.0,0.026513794,0.724916,0.016452597,0.44983193,1.0101634,1.0101634,0.9732167,0.9911494,1.0785416,1.0641971,1.0748556,1.1650387,0.8015726,1.029764,1.0678984,1.0704217,1.0846674,1.0313758,0.019099995,0.04638661,0.034738667,0.038973358,0.1048981,-0.004945325,-0.012985174,-0.0018304364,-0.0027067305,0.0042492156,0.16759579,0.7183262,0.0971742,0.3738144,0.5155323,-0.019873444,-0.009465097,-0.05303258,-0.045419842,-0.14585465,1.0963013,1.1621836,1.1621836,1.1985539,1.2273158,0.9732167,0.9732167,0.9732167,0.9732167,0.7914637,1.0414732,1.098458,1.088039,1.1258631,1.1024388,1.0223123,1.029758,1.0371544,1.0617213,0.8635274,0.2,0.1,0.05,0.033333335,0.25490198,0.2176005,0.14173526,0.14173526,0.118858606,0.47845662,0.2,0.2,0.6,0.033333335,0.2,1.0,1.0,1.0,1.0,0.2,-0.8,-0.8,-0.4,-0.96666664,0.0,-0.39357498,0.58001804,0.2671084,0.5436416,0.18410058,-0.14015202,0.35301146,0.15011299,0.16510011,0.26832762,0.2,0.3,0.35,0.43333334,0.41666666,0.8,0.7,0.65,0.56666666,0.41666666,-0.6,-0.4,-0.3,-0.13333334,0.0,0.18930714,0.37843168,0.41534078,0.38758934,0.5316111,0.81069285,0.6215683,0.5846592,0.61241066,0.4683889,-0.6213857,-0.24313663,-0.16931842,-0.22482134,0.06322222,0.8001328,0.92652655,0.87102526,1.0338476,1.1919509,0.19880706,0.26898858,0.24567983,0.32133073,0.460768,0.8442328,0.90743864,0.9996629,0.94185495,1.0057241,0.5225406,0.5503142,0.5004291,0.4060308,0.44494334,0.47745937,0.44968578,0.49957094,0.5939692,0.5550567,0.045081258,0.10062843,0.000858145,-0.18793842,-0.110113345
SH601658,0.019518669626233588,0.625,,SH601658,邮储银行,2026-03-09,-0.0020079818,0.014056168,-0.14285414,0.008032124,0.57143056,0.004016062,0.28571528,-0.0060240435,-0.42856944,1.002012,1.0100603,0.99597585,1.0023404,1.0044314,1.0192024,1.0177252,1.0398818,1.1019202,1.0023633,1.0041358,1.0186116,1.0202363,1.0449778,0.0081307795,0.007162213,0.017682437,0.015390407,0.028798478,-0.0011816677,-0.0010563522,-0.0022078813,-0.0009473831,-0.0014550654,0.052803945,0.19940425,0.5456764,0.29366538,0.77862054,-1.9756694e-08,0.0006176984,0.002363369,-0.0064992555,-0.0020533958,1.0193254,1.0242977,1.0518237,1.0518237,1.1038826,0.9871166,0.9871166,0.9871166,0.9871166,0.9871166,1.0073855,1.0085672,1.041359,1.0354506,1.0723782,0.9982275,1.0,1.0014771,1.005613,1.0162481,0.4,0.25,0.125,0.083333336,0.041666668,0.39999694,0.34650496,0.19910388,0.19910388,0.11033552,0.2,0.1,0.35,0.56666666,0.016666668,0.4,0.7,0.85,0.9,0.95,-0.2,-0.6,-0.5,-0.33333334,-0.93333334,-0.1914235,-0.09288728,-0.31724775,-0.31707478,-0.3452344,-0.18390721,-0.14538087,-0.060410805,-0.058756705,-0.043105155,0.6,0.4,0.4,0.4,0.41666666,0.4,0.6,0.55,0.56666666,0.55,0.2,-0.2,-0.15,-0.16666667,-0.13333334,0.45714268,0.37254918,0.44642866,0.41818172,0.38762206,0.5428573,0.6274508,0.55357134,0.5818183,0.61237794,-0.085714616,-0.25490165,-0.10714271,-0.16363655,-0.22475588,1.0299994,0.94621056,0.89594305,0.90545356,0.8468317,0.33387774,0.2841971,0.27043062,0.238733,0.20462322,0.90887904,1.0458242,0.91667217,0.894072,0.94044685,0.5546331,0.5573997,0.49934843,0.51004326,0.4997009,0.44536692,0.44260034,0.50065154,0.4899567,0.5002991,0.109266154,0.11479932,-0.0013031267,0.020086564,-0.0005982024
SH601100,0.018181117011344228,0.875,,SH601100,恒立液压,2026-03-09,0.041904714,0.07876183,0.5320434,0.017904744,0.22732766,0.018952375,0.24062893,0.042952344,0.54534465,0.9597807,1.0171846,0.94159055,0.9844463,1.0246731,1.0835403,0.99086285,1.0859206,0.9529319,0.9766016,1.0081186,1.048138,1.0470145,1.03037,0.015743261,0.03567342,0.056444786,0.050466027,0.047483835,0.0068465117,-0.00940014,-0.0060209264,-0.0020108463,0.00088874565,0.47281286,0.63648844,0.39824197,0.123044215,0.10684723,0.009705377,0.03418204,0.009060762,-0.017857179,-0.056587957,1.034727,1.0968051,1.1505648,1.1515509,1.1515509,0.94159055,0.94159055,0.94159055,0.94159055,0.94159055,0.98222727,1.0431318,1.1069335,1.0977657,1.0764352,0.9692611,0.97586447,0.98136735,0.99452794,0.98351204,1.0,0.5,0.3,0.26666668,0.33333334,0.62713903,0.37631428,0.27950555,0.27819273,0.27819273,0.2,0.1,0.35,0.16666667,0.5833333,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.65,-0.8333333,-0.41666666,0.51134866,-0.35320586,-0.19328484,-0.033601966,0.10157227,-0.30450422,-0.50868773,-0.012802361,0.21385987,0.3146366,0.6,0.4,0.45,0.36666667,0.41666666,0.4,0.6,0.55,0.6333333,0.5833333,0.2,-0.2,-0.1,-0.26666668,-0.16666667,0.39060336,0.2833817,0.5108083,0.4347115,0.5173154,0.60939664,0.7166183,0.48919168,0.56528854,0.4826846,-0.2187933,-0.43323663,0.021616636,-0.13057704,0.034630798,0.83887,0.76623935,0.7892612,0.9118446,0.97268534,0.13563243,0.1712226,0.2810823,0.3591384,0.3296484,0.7581485,0.92139155,1.2215521,1.1970681,1.0525433,0.68536335,0.6254183,0.52377266,0.4828838,0.5004371,0.31463665,0.3745817,0.47622734,0.5171162,0.49956292,0.3707267,0.25083658,0.047545295,-0.034232356,0.0008741498
SZ002352,0.01793446281405325,0.875,,SZ002352,顺丰控股,2026-03-09,0.009021354,0.021869896,0.412501,0.005194056,0.23749796,0.0076544858,0.350001,0.011481784,0.5250041,0.9910593,1.0051476,0.98347324,0.99679637,1.0032347,1.0252318,1.0159585,1.05147,1.0295448,0.9980878,1.0074401,1.0238408,1.0319723,1.0345709,0.009830927,0.013103003,0.022258976,0.025043735,0.020642228,0.001955299,-0.0029159382,-0.002680033,-0.0021140745,-0.00021614213,0.09889569,0.4539692,0.5073853,0.55226064,0.03343994,-0.0019983982,0.005681614,0.001619518,-0.0013181657,-0.02819472,1.0151556,1.0333377,1.0718241,1.0858693,1.0858693,0.9761348,0.9761348,0.9761348,0.9761348,0.9761348,1.004428,1.0189633,1.0461217,1.0538279,1.0539142,0.9924951,0.99896485,1.0032347,1.0116166,1.0161885,0.6,0.3,0.15,0.1,0.05,0.61160374,0.41720292,0.24940349,0.21748167,0.21748167,0.2,0.4,0.2,0.06666667,0.53333336,0.4,0.7,0.85,0.9,0.95,-0.2,-0.3,-0.65,-0.8333333,-0.41666666,-0.60764015,0.048784837,-0.04008795,0.23717472,0.15534656,-0.5253349,-0.5564297,0.105079696,0.24953163,0.22134285,0.4,0.3,0.35,0.36666667,0.41666666,0.4,0.6,0.6,0.6,0.55,0.0,-0.3,-0.25,-0.23333333,-0.13333334,0.4707418,0.3704798,0.45904088,0.41882107,0.4719761,0.5292582,0.62952024,0.5409591,0.58117896,0.5280239,-0.05851637,-0.25904042,-0.08191826,-0.16235787,-0.05604779,1.1213595,1.2780836,1.1928412,1.3156575,1.1365647,0.2691528,0.31523278,0.3989482,0.42766178,0.41253197,0.87996924,1.0193532,1.0420922,0.9861654,1.1126316,0.25611445,0.53457904,0.48304346,0.4860956,0.50725394,0.7438856,0.46542096,0.51695657,0.5139044,0.49274608,-0.48777112,0.06915809,-0.0339131,-0.027808813,0.014507846
SH601838,0.01605815089374371,0.75,,SH601838,成都银行,2026-03-09,0.0017772386,0.0112558445,0.15789473,0.0047393027,0.42105263,0.0047393027,0.42105263,0.0017772386,0.15789473,0.9982259,1.0047309,0.99349505,0.9994752,0.98957896,0.9624844,0.952897,0.9316382,1.0162568,0.9944977,0.9779908,0.9705086,0.95884395,0.963846,0.0068137734,0.020900117,0.01885477,0.023676148,0.021184947,0.0035014546,0.006346081,0.0022932487,0.0023328227,-0.00017375486,0.6601789,0.8451333,0.5177592,0.7523901,0.020517243,-0.001500632,-0.006548196,0.007705591,0.0073301108,0.041279722,1.0047309,1.0047309,1.0047309,1.0047309,1.0168862,0.9713954,0.94719726,0.93184215,0.9088093,0.9088093,1.0003334,0.9959983,0.98982906,0.9793247,0.9790746,0.9896624,0.9559816,0.9541476,0.93488955,0.9495623,0.8,0.9,0.95,0.96666664,0.95,0.85808253,0.91777164,0.9350943,0.9506796,0.8437577,1.0,1.0,1.0,1.0,0.016666668,0.4,0.2,0.1,0.033333335,0.51666665,0.6,0.8,0.9,0.96666664,-0.5,-0.30487984,0.62202346,0.19197181,-0.23881954,-0.34533632,-0.15900388,0.6585127,0.47216487,0.28755885,0.15090682,0.6,0.5,0.5,0.5,0.33333334,0.4,0.5,0.5,0.5,0.6333333,0.2,0.0,0.0,0.0,-0.3,0.70491785,0.73437405,0.6506664,0.6277255,0.4816557,0.29508215,0.26562595,0.34933358,0.37227452,0.5183443,0.40983567,0.4687481,0.30133283,0.25545093,-0.036688615,0.8618794,0.842498,0.78434885,0.9169741,0.84218585,0.1633846,0.4171429,0.357732,0.39908114,0.3356759,0.6132476,2.0204718,1.7891239,1.4445609,1.476008,0.20233566,0.5999743,0.4707925,0.5027937,0.51403,0.79766434,0.40002576,0.5292075,0.49720624,0.48597,-0.5953287,0.19994852,-0.058415007,0.0055875,0.028060019
